imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.05663449069157536, -0.003035264813064255, -0.050221398904100885, -0.00010682158948643323, 0.09865434048394776, -0.0010827865146370765, -0.9350474389657253, -0.8881121952042704, 47409000000, 
-0.06364910870882245, 0.008080009254282644, -0.06033301683941346, -2.516343257426002e-05, 0.0983750790958063, -0.0002557907226661913, -0.9261062189367276, -0.8927155399440219, 47509000000, 
-0.04908351631732988, -0.024385840992659745, -0.051799352834936266, -0.00028454891749875983, 0.09819778458475377, -0.002897712190779292, -0.9172253189355326, -0.8972891444150514, 47609000000, 
-0.087486113715882, -0.02739890509407312, -0.07872062186030823, -0.0004490800713839157, 0.09818868696510735, -0.004573643718685252, -0.9083259510825101, -0.9018733861495243, 47709000000, 
-0.04139392415632899, 0.011521189317924948, -0.05048019023484995, -0.00021279052340925376, 0.09777237694993533, -0.002176386931026683, -0.8993631528028677, -0.9064937206080453, 47809000000, 
-0.027792060549675566, 0.0480081760446493, -0.03330901267644845, 0.00013423485549569588, 0.09826255500134437, 0.0013660835044830592, -0.8905631550761279, -0.9110342557269235, 47904000000, 
-0.07838325015945691, -0.005626603435334457, -0.06733040755824152, -0.0001624975709339737, 0.09854405560987504, -0.0016489839993726616, -0.8816855813351694, -0.9156167366529425, 48009000000, 
-0.08256273464167067, 0.010682330697902434, -0.07879677870626597, -7.520669668190547e-05, 0.09792404597222071, -0.0007680105119761928, -0.8727714146763906, -0.9202172197385269, 48110000000, 
-0.057346531667437035, -0.012479225356395318, -0.06254708383397001, -0.0001850398822429704, 0.09768356855422773, -0.0018942784849250052, -0.8638701619963353, -0.9248127940846067, 48210000000, 
-0.5489028669026131, -0.03904983361374882, -0.4298800283838346, 0.019410974996535244, 0.09291217490716878, 0.2089174536698695, -0.8548375939517947, -0.9294533475667286, 48287000000, 
-0.03221603126595061, 0.21895335608595506, -0.12909379434326052, 0.03797460038809725, 0.11818619783280945, 0.3213116343908239, -0.8448297497716515, -0.9345291213747374, 48390000000, 
-0.06168640529142683, -0.06350285376252589, -0.07830458003715496, 0.006653149217566846, 0.08660668159485452, 0.07682027639264871, -0.8346539792279326, -0.9394172892352097, 48495000000, 
-0.038804043638019134, -0.0041283926783451975, -0.04837204845255104, 0.010676086580502347, 0.09381513989951969, 0.1137991862713942, -0.8263847653387871, -0.943122369147674, 48595000000, 
-0.0340267670634977, 0.0264676500255914, -0.037477907712164145, 0.014824989790158963, 0.09810513379466868, 0.1511132926151169, -0.8174594921323982, -0.9470248057015264, 48695000000, 
-0.02474420466531298, 0.1104736814483611, -0.027764175466597128, 0.012780105344277062, 0.10964764548058595, 0.11655613112586069, -0.808049528122453, -0.951006711252648, 48795000000, 
-0.059255170368296715, 0.02563056011011761, -0.05157454622123586, 0.00876216686837089, 0.10295991806639523, 0.08510269853478783, -0.7980128984226079, -0.9550876638020865, 48890000000, 
-0.07124994409140553, 0.021944424389716652, -0.06642118780820053, 0.01017911437965285, 0.09994065256911935, 0.10185159009856308, -0.7883045436478403, -0.9589107298375761, 48996000000, 
-0.07364564331038617, 0.06664641054407153, -0.07181979868463187, 0.01107205278655685, 0.10244691855229784, 0.10807599626244208, -0.7787169577517109, -0.9625876975398151, 49091000000, 
-0.07471799238101968, -0.01903547541130768, -0.07400140060259905, 0.008470324984057434, 0.09647808109566108, 0.08779533017099332, -0.7690929634637912, -0.9661668511947958, 49186000000, 
-0.07722956831516466, -0.008179641610120143, -0.07639497577319503, 0.008662557145652469, 0.09606284080384299, 0.09017594184353878, -0.7597807186894876, -0.9695212212439838, 49271000000, 
-0.06342482898934985, -0.0099410059905675, -0.06655216187512229, 0.009330587797247901, 0.09577315592976303, 0.09742383141358166, -0.7505280686390294, -0.9727610166895041, 49376000000, 
-0.0546742471925638, 0.002498876222180313, -0.057531592996828695, 0.009261496665965345, 0.09675539187334696, 0.09572072921877746, -0.7411554997423792, -0.97594707317564, 49476000000, 
-0.07205226580731514, -0.000658104823454529, -0.06846195252096689, 0.008790920477572317, 0.09692745403972854, 0.09069587728951493, -0.7318476397368878, -0.9790103591617264, 49581000000, 
-0.05184249501004453, -0.04020912649181811, -0.05588313057319198, 0.008353335938995727, 0.09419968965227044, 0.08867689447631202, -0.7224871794624566, -0.9819937468546859, 49678000000, 
-0.05351348713586407, 0.044247204976166764, -0.05402480090483556, 0.009402953574437455, 0.09942975128450127, 0.09456881318683487, -0.7131809859850698, -0.9848675949735763, 49779000000, 
-0.060649248170908554, 0.013370789065290309, -0.05899834791384242, 0.009002457276528781, 0.09869469425187895, 0.09121521014649064, -0.7034678056623496, -0.9877716685010022, 49879000000, 
-0.040128578518240886, -0.012762070518995628, -0.04472126494507193, 0.008529487026180763, 0.09674808839482835, 0.0881618145401693, -0.6939228416165572, -0.9905279518536306, 49979000000, 
-0.07248797869404888, -0.017448757936262313, -0.06566877852156258, 0.00853488141733182, 0.096117399724083, 0.08879642439175699, -0.6844392575853878, -0.9931742815946651, 50080000000, 
-0.04975089061694899, 0.030769747710862945, -0.053586830421993095, 0.009211573547592616, 0.0988308750661588, 0.09320542331964841, -0.674858844106662, -0.9957562875037499, 50185000000, 
-0.05560920243984783, -0.011872977520978694, -0.055092935447560346, 0.008825713973003094, 0.09680566055482087, 0.09116939983075792, -0.6651484391157105, -0.9982795655469385, 50281000000, 
-0.05314069232553467, 0.056218950319526936, -0.05355785695736115, 0.00983348379066259, 0.10095423368643912, 0.09740536311934278, -0.6555524207088697, -1.000677914408633, 50381000000, 
-0.07221384858329581, -0.007781683456333642, -0.0676369100404202, 0.009395859503372874, 0.09743421849460725, 0.09643285129744139, -0.6456463926185481, -1.003056914455151, 50481000000, 
-0.10023446675660452, 0.03520256918767021, -0.09220238476922529, 0.010101820471243316, 0.09922916194660925, 0.10180294051741214, -0.6357775272793091, -1.0053257617114357, 50581000000, 
-0.024971974624096963, 0.01948832285596519, -0.04137070490467587, 0.010373461485298508, 0.09845395158830719, 0.1053635869149868, -0.6259620403587659, -1.0074800498527343, 50681000000, 
-0.06982430982245363, 0.03971383682537449, -0.06282174850484826, 0.011449354834895765, 0.10055710218346914, 0.11385923605879283, -0.6160939469415687, -1.0095403596506463, 50781000000, 
-0.0576119321173775, 0.015525436461851842, -0.05885853046900746, 0.012146156781210293, 0.09873574281361211, 0.12301681675843709, -0.6061233480989385, -1.0115092553399485, 50884000000, 
-0.04982225726537383, 0.0039938240177327285, -0.05200529467736915, 0.013111683909191194, 0.09723667259270373, 0.13484299245935988, -0.5962614944218069, -1.0133373446497722, 50980000000, 
-0.06560797917961254, 0.019450366520992142, -0.06223917889872003, 0.01492817040490194, 0.09819747822190782, 0.15202193248962143, -0.5863774384803838, -1.015039722780561, 51080000000, 
-0.04737088634263307, 0.03577565510758567, -0.05096018160040002, 0.019007464631983186, 0.09974473328500176, 0.19056108534245053, -0.5765672699396753, -1.0165843679926956, 51180000000, 
-0.030874662406588153, 0.08459114073887744, -0.03570319537484156, 0.016942820188424176, 0.10829174532369362, 0.15645532480597285, -0.5662502634675686, -1.0180462200636426, 51280000000, 
-0.054351229700195604, -0.047250056324411274, -0.049853680686969194, 0.007976692077056745, 0.09461880270192777, 0.0843034560708326, -0.5557906031092193, -1.019337745363839, 51380000000, 
-0.05990612347885978, 0.000639862891949932, -0.05740025904136398, 0.007286007658869559, 0.09688305986706205, 0.07520414475829978, -0.546151766598823, -1.0203938663166972, 51480000000, 
-0.07995181496513484, -0.017165929487068174, -0.07440074953524828, 0.006439939059299296, 0.09628382389410073, 0.06688495324388408, -0.5363298597469246, -1.0213886493408153, 51580000000, 
-0.024919325946010734, -0.03662380217453884, -0.03698680052448617, 0.0056245234071351695, 0.09530159212132448, 0.059018147356602636, -0.5265864654839106, -1.0223038385252592, 51675000000, 
-0.05835412382918039, 0.006150515954063171, -0.0530862066921744, 0.0058162781415035955, 0.09777818609746508, 0.05948441440410791, -0.5168748510789609, -1.0231524664210458, 51775000000, 
-0.05658225146844969, 0.025922671429433282, -0.05568572934336572, 0.00679090909033478, 0.09889733216453914, 0.06866625157326281, -0.5068996345176976, -1.023963685087937, 51875000000, 
-0.07528546846466519, -0.0012036613827146637, -0.07046131355261895, 0.006785541734343528, 0.09776274135621099, 0.06940825963154555, -0.4969033831214302, -1.0247144662482712, 51975000000, 
-0.049208663942965525, 0.019337324618313834, -0.05436047839140751, 0.006911176128873698, 0.09839071460311352, 0.07024215808119558, -0.48691063131195583, -1.0253960562409776, 52075000000, 
-0.06791278290559193, 0.027842824992379618, -0.0645566029071348, 0.007180720759325606, 0.09920548868045014, 0.07238229310532765, -0.4768577859570038, -1.0260112488402953, 52175000000, 
-0.06589663837874678, -0.002413886514742166, -0.06553798551693879, 0.006782970564751526, 0.09762542403611166, 0.0694795503499427, -0.46682358662827045, -1.0265541307185782, 52275000000, 
-0.07567157668597652, 0.010231276309024253, -0.07314842002430348, 0.006457914017920631, 0.09787656396490026, 0.06598018725132727, -0.45681676881747746, -1.0270243032454425, 52375000000, 
-0.04593888302279817, 0.010418946409634167, -0.05255021968909135, 0.006085092432469116, 0.09795471273732893, 0.0621214871895611, -0.44681470097605547, -1.0274255242838006, 52475000000, 
-0.03379178503410139, -0.0016230023140742838, -0.038349227629919894, 0.005710744914664931, 0.09788814299827182, 0.058339495875059676, -0.4368872273244461, -1.027759246100705, 52570000000, 
-0.06506138265638722, -0.006036210545463095, -0.058500814106325336, 0.005389076362412107, 0.09783835597378716, 0.05508142802252265, -0.42696352983835134, -1.0280324155893705, 52670000000, 
-0.04836773221744205, 0.0087067894948647, -0.050808077655483355, 0.00530139768229519, 0.09815588427452401, 0.054009983420537, -0.41697489795023834, -1.0282499328080295, 52770000000, 
-0.050488319504921705, 0.02194554255305429, -0.05052942515586139, 0.0054572579911539194, 0.09890683548800507, 0.05517574153725451, -0.40695684955007483, -1.028412921079809, 52870000000, 
-0.07284225667778763, -0.03657999220132333, -0.06736490004074275, 0.004860585193020271, 0.09659208544224163, 0.050320739745563475, -0.39697018508122595, -1.0285214822397173, 52970000000, 
-0.05978192895575057, 0.03270086401406199, -0.06158215456749949, 0.005281355130735299, 0.09852425485081948, 0.05360461887006468, -0.38700393027114893, -1.02857586131629, 53065000000, 
-0.055846294537444705, 0.03904659548176177, -0.05720543221545744, 0.00541105931623975, 0.09946798263503677, 0.054400010665680766, -0.3770092865289277, -1.0285790403848967, 53165000000, 
-0.06180854290778871, 0.012021679509661758, -0.06065081079499615, 0.005089983578877683, 0.09866584360039649, 0.05158810174970448, -0.36687958858505465, -1.028528429536478, 53265000000, 
-0.055475229778674494, 0.03806929673308445, -0.05669807811573727, 0.005141594683166824, 0.09942788948639504, 0.051711795450212795, -0.3567590201100065, -1.0284234001051262, 53365000000, 
-0.06080660357619887, 0.012399232225012304, -0.05977017805183592, 0.004880103054891421, 0.09868849583361955, 0.04944956363626072, -0.3466928086542806, -1.028266926359893, 53465000000, 
-0.06275400131408049, 0.03370593376349881, -0.06198247036404283, 0.004917643554395847, 0.09921489174350885, 0.04956557899704189, -0.336601421121895, -1.0280586195339176, 53565000000, 
-0.03524620592569548, 0.003900508835861188, -0.04175510954500705, 0.004558637848523444, 0.09834334944248686, 0.04635430737682395, -0.3265664955712424, -1.0278019457571543, 53665000000, 
-0.06517754090635496, 0.0024028392661346303, -0.05941945254059343, 0.0044552637054328095, 0.09832570054526538, 0.045311283629062754, -0.31656065634109964, -1.0274974216707815, 53765000000, 
-0.05920049340101945, 0.1289155593961268, -0.05918741693494524, -0.007419817715405207, 0.10298062008109099, -0.07205062185062151, -0.30638664500576807, -1.0271529052354658, 53860000000, 
-0.031544807454098614, -0.03865367095563865, -0.0382832760340079, -0.00955790466203948, 0.1011370502682307, -0.09450448314134609, -0.29597673578812156, -1.026782147531723, 53961000000, 
-0.07146565260593384, 0.01522793705706318, -0.06334120891548345, 5.786080393971798e-05, 0.09811382474619279, 0.0005897314072649401, -0.28579538946849986, -1.0264879017110822, 54063000000, 
-0.051181814303304915, -0.004936943947694105, -0.054117402427762945, 0.0004837396825659874, 0.09803969328424933, 0.004934120725607198, -0.27577554968324375, -1.0262716479002114, 54163000000, 
-0.09013558810151392, 0.002457767258389902, -0.08128765064245039, 0.00013129413710734296, 0.09804410385723139, 0.001339133430180862, -0.2658070840720045, -1.026055584393047, 54263000000, 
-0.08289805686302719, 0.022083383269051765, -0.08245563441574655, 0.0025101831643851826, 0.09750200185657243, 0.025744939761110922, -0.2557373311037734, -1.0258307898222898, 54363000000, 
-0.04833838149912141, 0.016482657843912778, -0.05663324694183838, 0.003243959023663461, 0.0977577943913041, 0.033183635574658824, -0.24575872219601477, -1.0256006113346783, 54463000000, 
-0.07995132276731547, -0.013510740164284427, -0.07421082945163575, 0.0019899463398002715, 0.09754923470809458, 0.020399404933877423, -0.2358094121849936, -1.0253452903485378, 54558000000, 
-0.06667810421916164, -0.000508463585895653, -0.06847375131502519, 0.0015679154444114155, 0.09756654383278283, 0.01607021610910633, -0.22577248847488232, -1.0250577563637964, 54663000000, 
-0.0650228553380405, -0.007278981023623116, -0.06582376245226618, 0.0016611663912763953, 0.09762546347090154, 0.017015708117703598, -0.21583623407923352, -1.024753528055879, 54763000000, 
-0.08623414075412049, -0.006449808250152058, -0.08119791367820291, 0.0010133959259985795, 0.09760583834511638, 0.010382533905557954, -0.2058409672899854, -1.024431922779293, 54863000000, 
-0.055688836147215, -0.006331049909959358, -0.06188031808615148, 0.00034215893378987936, 0.09750880570840378, 0.003509005482162217, -0.19586714335269917, -1.0240961314532762, 54958000000, 
-0.07720991487853561, 0.02668354622042414, -0.07341690563691658, 0.0005932765062027709, 0.09786619416689715, 0.006062118908915785, -0.18586788551205127, -1.023750334808891, 55058000000, 
-0.05407893343331483, 0.016279400323977622, -0.058764459399143466, 0.0007648474107827489, 0.09783914466990552, 0.007817396742001664, -0.17584889166041873, -1.023399544861908, 55159000000, 
-0.07258333953610578, 0.014006445384146166, -0.06916331668026941, 0.0007555579787740184, 0.09804629867563479, 0.007706134642304249, -0.1658811353137098, -1.0230441213447639, 55259000000, 
-0.030195825078850765, 0.0031243563388560314, -0.039687828505084635, 0.000753225567630936, 0.0980336909335964, 0.007683333764727241, -0.15592864760700167, -1.0226814883888258, 55359000000, 
-0.07913448434789255, 0.006890791787555112, -0.06945413618855895, 0.0009285602822288693, 0.09838060575789233, 0.009438448514069837, -0.14592871629349846, -1.022309276682298, 55459000000, 
-0.033799270467284634, 0.01812125824588125, -0.04248113392034371, 0.0010152029710358875, 0.09818704040120042, 0.010339480311125415, -0.13588115464526765, -1.0219270491402537, 55559000000, 
-0.03625157093821583, 0.01496632867643345, -0.03774610266130463, 0.000918665946011613, 0.09865111486813176, 0.00931227130316374, -0.12592920561983023, -1.0215389380552675, 55654000000, 
-0.08907748369060506, -0.03028648481405868, -0.07649506540801145, 0.0005724762050282066, 0.09827996282951228, 0.005824953414169372, -0.11595586121729058, -1.02114026450111, 55761000000, 
-0.0426074160394187, -0.0035028607760994412, -0.050853994442559496, 0.0006642447601798631, 0.09784621770301213, 0.006788660571387777, -0.10591685547981268, -1.0207302945017878, 55862000000, 
-0.02405789069578447, 0.0020221671218476106, -0.0305795088016391, 0.0006781628562498775, 0.0983607198285709, 0.0068946512127180575, -0.09598568675796124, -1.0203186881725632, 55958000000, 
-0.025658681001025307, 0.010514358894748865, -0.026839805962925185, 0.0007064913279500177, 0.09892155227755194, 0.007141935318278869, -0.08603048771212564, -1.0198992667211542, 56053000000, 
-0.05894827982835756, 0.0009332885847251947, -0.051074258054218946, 0.0006543705015956046, 0.09892271851960376, 0.0066149668285341995, -0.07605958705621817, -1.0194722912655085, 56153000000, 
-0.052600925936391464, -0.020231447574979283, -0.05219836534046362, 0.0005326677551374314, 0.09836781229189563, 0.00541506151988822, -0.06601275297720896, -1.0190351331986434, 56253000000, 
-0.049222730145359016, 0.004820451760652936, -0.04991782209987556, 0.0006846804627354423, 0.0983509292444924, 0.006961606443324825, -0.056013650019467745, -1.0185935229994438, 56353000000, 
-0.05617392527991999, 8.566219113341912e-05, -0.05461151895681052, 0.0006574945230216393, 0.09833949550992502, 0.006685965995781227, -0.04603805240436909, -1.0181472232898492, 56448000000, 
-0.06894679381348925, 0.050927795170955255, -0.06540355976059463, 0.0010195677870168923, 0.09843608387904572, 0.010357663032081773, -0.03601531824603634, -1.0176915309374486, 56553000000, 
-0.06311841582690478, 0.028928133577923208, -0.06363724978414453, 0.0009717886648891922, 0.0982412429770849, 0.009891860439060865, -0.025968425036292053, -1.0172272427904505, 56653000000, 
-0.04605992698070599, 0.007914511124876403, -0.05032128216283476, 0.0008374424257132667, 0.09814226300653178, 0.008532943912833265, -0.015947123285126805, -1.0167539733902418, 56753000000, 
-0.044332191851009624, -0.0536073677318383, -0.04576709412324341, 0.0003548367530141074, 0.09799636664940063, 0.0036209174395577214, -0.006050490477930538, -1.0162775491593856, 56854000000, 
-0.06436464858295182, 0.0012389383458968745, -0.059782683219319975, 0.0006118232281571315, 0.09829555127623418, 0.0062243226698811705, 0.003930018466930212, -1.0157894087968584, 56949000000, 
-0.04818756601541506, 0.024176805295643297, -0.050986763103832225, 0.0007920966688862329, 0.09827803792885716, 0.008059752571165764, 0.013981346045802916, -1.0152933689624979, 57049000000, 
0.002060800983748102, 0.06358330153685701, -0.010880364678231426, -0.016218925554078074, 0.09951848810032247, -0.16297399471873125, 0.02390659292570733, -1.0148142750806122, 57149000000, 
-0.07215037146587223, -0.13519024755699796, -0.05706491734468593, -0.028557484598639573, 0.11300159142274016, -0.25271754352384046, 0.034369428308862984, -1.0143485008238347, 57249000000, 
-0.08295593995135303, 0.007250202799270512, -0.07667747533566394, -0.010439378941768631, 0.09864608299134936, -0.10582659366904715, 0.04547801030957542, -1.0140427596233805, 57344000000, 
-0.028035971543890783, -0.009932366834015667, -0.03989417425404584, -0.01614355351957384, 0.09770883405431363, -0.16522102301005953, 0.05548165589542153, -1.013993317412229, 57446000000, 
-0.06478959788328367, -0.004807271775226893, -0.05867494823674281, -0.014868726025103926, 0.09731027084023111, -0.15279708808452652, 0.06537624931367314, -1.0140604261932786, 57541000000, 
-0.0407915071395537, -0.08973502268535725, -0.04506805870158303, -0.009836148285155643, 0.10727620215074354, -0.09168993763718422, 0.07559141125710282, -1.014287530577371, 57641000000, 
-0.08288438051832252, 0.08077688737308893, -0.07368206970161176, -0.0028736670381860467, 0.09482751750247688, -0.030304147085902434, 0.08612370166085212, -1.0146647088531529, 57742000000, 
-0.03608492411230977, -0.04186835349284724, -0.04521721382380036, -0.004266831992812002, 0.09802633392222868, -0.04352740556631635, 0.0959638997634132, -1.0150942845999016, 57838000000, 
-0.09598085433532152, -0.022171200458114524, -0.08352549590187797, -0.004740430433806844, 0.0988179684173475, -0.047971340736192074, 0.10589510578792126, -1.0155619048993192, 57938000000, 
-0.09734787038817529, 0.054038770930214586, -0.09393301475220224, -0.0032961666853028085, 0.09557861873700199, -0.034486444027535854, 0.11594854377072009, -1.0160785747650507, 58038000000, 
-0.07644589773073197, -0.0020660939231255263, -0.08065820604291601, -0.004594596235049284, 0.09672056169419901, -0.04750382084810466, 0.12581056799967308, -1.0166310684488233, 58138000000, 
-0.10151033833816897, -0.030502789978702375, -0.09634769085723185, -0.006019569368165859, 0.09808708527914733, -0.061369642609265904, 0.13579397594512357, -1.0172291600434273, 58235000000, 
-0.07318661645866455, -0.006806080213786541, -0.07879752643243125, -0.006036704718309197, 0.09741045255801387, -0.061971837310928944, 0.14583849092744505, -1.0178820450713366, 58335000000, 
-0.09135040552872392, 0.010666927291376959, -0.08823310825250145, -0.005837107857200922, 0.09670212610988242, -0.0603617323839212, 0.15579814557160818, -1.0185906205124227, 58435000000, 
-0.042110708071089416, 0.004440034399106712, -0.05333984228731235, -0.006124687326498812, 0.09686968580755649, -0.06322604719361075, 0.16570689148207915, -1.019357280786132, 58535000000, 
-0.10222195827539227, 0.024158163124465393, -0.09022961216410613, -0.0058075480758259385, 0.09635443412442131, -0.06027276407774573, 0.17556437338639086, -1.0201802487127267, 58635000000, 
-0.0531456985501186, -0.035846311395015804, -0.06214941765101366, -0.005814482700681134, 0.09853638928288032, -0.05900848146555072, 0.18547160478124525, -1.0210696107654336, 58735000000, 
-0.06540556338591542, -0.028482491073317653, -0.06456495943935339, -0.0055872795718365014, 0.09920626643262742, -0.05631982507507138, 0.1955186621263729, -1.0220320738797855, 58835000000, 
-0.03770572353385651, -0.03464952431801117, -0.04423444639144375, -0.0055680182453696665, 0.09967880170187914, -0.055859602546412826, 0.205571607214025, -1.023054513403722, 58935000000, 
-0.06510061939104873, 0.023161580888269456, -0.059979390539810426, -0.004918783780792812, 0.09762716220856511, -0.05038335304968306, 0.21561025004616674, -1.0241320200624655, 59035000000, 
-0.0489784374870502, -0.01983430345723277, -0.051625567681182656, -0.005102224973661653, 0.09863678941799707, -0.05172740317043117, 0.22557272412191162, -1.0252566151305411, 59135000000, 
-0.030555021717211393, -0.012740862853648982, -0.03567708886468786, -0.005109346773004447, 0.09888714701798815, -0.05166846174735961, 0.235461770928019, -1.026424042654896, 59235000000, 
-0.04970223757893005, -0.01730644436396914, -0.04624459655544423, -0.005176436838681919, 0.09933218348771233, -0.05211238348870342, 0.24544769763729188, -1.027654997091836, 59336000000, 
-0.0966285915799779, -0.00500572959385193, -0.08427510429972238, -0.005075777777198937, 0.09853752097288741, -0.051511117055558324, 0.25545798577101725, -1.0289416384905499, 59432000000, 
-0.07965423574610288, -0.018405790845578213, -0.08073393270351278, -0.005198645787608457, 0.09820046668267884, -0.05293911488635953, 0.265447144802723, -1.0302784279345496, 59527000000, 
-0.06998302824213899, -0.013425811375882824, -0.07256348997129837, -0.005221938938303802, 0.09803937820823995, -0.05326368887420087, 0.27542989667902823, -1.0316669349035008, 59628000000, 
-0.053744953242373786, -0.023506548108370585, -0.058299962361632256, -0.005368459709923037, 0.09864643601786743, -0.0544212231747599, 0.2853750118225555, -1.033104163377163, 59728000000, 
-0.07700893119470845, 0.1825304426183004, -0.07244044291866185, 0.02561046155595433, 0.091587591665767, 0.27962807068249224, 0.2951119703521454, -1.0345305742154318, 59828000000, 
-0.0714952970758371, -0.07698347999865714, -0.07179327953094118, 0.0248520322584825, 0.07388505236270189, 0.3363607585534868, 0.30386119431296876, -1.0357901936568474, 59923000000, 
-0.043325349688699145, -0.07262773221123454, -0.0502963007588648, 0.026843754783979375, 0.06573011516900423, 0.40839354556064805, 0.3111308518850778, -1.0366146962457385, 60019000000, 
-0.05339382268531571, -0.06359090781588747, -0.05263353597244882, 0.029175594989222356, 0.06079603377143454, 0.47989306504613993, 0.31765911663104335, -1.0371182216262933, 60119000000, 
-0.058453173056088784, 0.0077194556027758085, -0.05688771067662918, 0.03777467069911626, 0.07732738870829986, 0.4885031206939199, 0.3243495558563475, -1.0373572699615277, 60219000000, 
-0.04246266060692275, 0.0448145372296789, -0.04584707885452415, 0.03883209060622328, 0.09410365768929611, 0.41265229811189647, 0.3327678585956319, -1.0372587611328146, 60321000000, 
-0.05324723183918327, 0.04687711574845826, -0.051370279895628534, 0.03683385369694218, 0.09982140660403643, 0.3689975422110786, 0.3424775571130679, -1.0366836973023263, 60421000000, 
-0.0423571771755662, 0.025542335545999592, -0.04455215472255579, 0.03187695569948457, 0.09652096355907362, 0.33025940193784903, 0.3524820419674347, -1.035686159701157, 60521000000, 
-0.09151588497785845, -0.1178450214380157, -0.08020603678035843, 0.01755761900797475, 0.06427757849660048, 0.27315308726048754, 0.3613702881321436, -1.0344732357914306, 60621000000, 
-0.07931267998135538, -0.05367508290236851, -0.07941840402009182, 0.018039075761965943, 0.07400647947690435, 0.2437499512133327, 0.3682162806105493, -1.0333277128471023, 60697000000, 
-0.0772266488947388, -0.09761626370497767, -0.07773502562551059, 0.01613831947883237, 0.07044259859707633, 0.22909886631442614, 0.37562799100104094, -1.031880692771963, 60794000000, 
-0.06619240873526683, 0.045823568063812326, -0.06881274069238061, 0.021626789038225368, 0.09467509611890254, 0.2284316565262766, 0.3834352274469543, -1.0301664065014158, 60899000000, 
-0.08084552289288703, 0.027032649691446996, -0.07783903240436035, 0.02143598453029498, 0.09756278760046193, 0.21971476069420434, 0.39290612277361886, -1.027853357030131, 60999000000, 
-0.09552883512463492, -0.04121271802505674, -0.09121598253833006, 0.018193180780930723, 0.0872863732044588, 0.20843093959598002, 0.4023313663752495, -1.025323197987599, 61096000000, 
-0.08470894667679882, -0.04828004878332208, -0.08626216176886939, 0.01741609097160521, 0.08394737539137224, 0.20746438933211916, 0.41108146571839127, -1.0227696209427757, 61199000000, 
-0.03799172522137017, 0.03766179699193848, -0.049671722329944955, 0.02017873546109707, 0.09662143744379341, 0.20884325461247083, 0.4194788653473804, -1.02012654737169, 61294000000, 
-0.051425188903685665, 0.047973611970842336, -0.05092973787896666, 0.021050895273069317, 0.10184682470847983, 0.20669171899393154, 0.4290776455872097, -1.0168878041421503, 61396000000, 
-0.044591214155226364, 0.09731379625534893, -0.04605560340017034, 0.02280574161142203, 0.11059632582289214, 0.20620704568380435, 0.4389016548534083, -1.0133407941484662, 61492000000, 
-0.07400149074105074, 0.02337664863480147, -0.0671914711633209, 0.020100693321631478, 0.10152429109477648, 0.19798900445280407, 0.4493522607790692, -1.009322778032017, 61589000000, 
-0.045834296669685436, 0.09128643897169866, -0.0509725237572303, 0.021104668795162436, 0.10905162364674237, 0.19352915701216963, 0.4589105752903813, -1.00542063633421, 61689000000, 
-0.07894181182754605, 0.012622780135825355, -0.07212473266632104, 0.018425740191133418, 0.09971181017943814, 0.18478994773011392, 0.46890743733865425, -1.0011109382859975, 61774000000, 
-0.04401088498920136, 0.09370592274244609, -0.05078949020230023, 0.019929531828420652, 0.10830121305106302, 0.1840194700222246, 0.4784307138803487, -0.9967890778070543, 61809000000, 
-0.03289119777209741, 0.013029185267888859, -0.037290929726882215, 0.01671519247701181, 0.10015450802206229, 0.1668940600589815, 0.48805204871285435, -0.9922048057874001, 61912000000, 
-0.08132947972988852, 0.0013065508090493074, -0.07055018357550283, 0.01543690914668291, 0.09689169069977972, 0.15932128993924144, 0.4970717493361885, -0.9877092878768678, 62006000000, 
-0.060119564720205305, 0.04227247843688197, -0.06260416150023002, 0.015914820435385224, 0.10048835430004399, 0.15837477433321104, 0.5059593790670567, -0.9830959666473108, 62111000000, 
-0.0213939971731854, 0.1082407068901946, -0.03138189558753919, 0.017414244715274887, 0.10944296484466345, 0.15911707746579767, 0.515162339987338, -0.9781320327671192, 62211000000, 
-0.061236567038789456, 0.023843593885667577, -0.05395709997373762, 0.015364007104169892, 0.10223041949173181, 0.15028801779897324, 0.5246128858755065, -0.9728384211059703, 62311000000, 
-0.050760024372483566, 0.005411318281092474, -0.051534745483777046, 0.014190174678450544, 0.09802887688530589, 0.14475504697511832, 0.533508697651864, -0.967671646496821, 62411000000, 
-0.03889972325555182, -0.003645954244500274, -0.041970114534333816, 0.013456499953144942, 0.09623685320405051, 0.13982689068826049, 0.5420177214795723, -0.9625588551728961, 62511000000, 
-0.0515684695719395, 0.04710819941441407, -0.049161140314726536, 0.014151660028811746, 0.10128187645860147, 0.139725492098245, 0.550422298648177, -0.9573437991610815, 62611000000, 
-0.04579635010550297, 0.049475726026144744, -0.04657972389911273, 0.014231815014695174, 0.10263664734168043, 0.13866211907056006, 0.5591334642441983, -0.9517683494368229, 62711000000, 
-0.055530956930734315, 0.02107488685800336, -0.05332740214032331, 0.013514933106914996, 0.10007644598347133, 0.1350460937546396, 0.567731631159008, -0.9460941977414064, 62811000000, 
-0.051123609919242766, 0.020006697748238718, -0.0516342608174672, 0.013155977773683283, 0.09922249184136367, 0.13259068109997663, 0.5761480810763129, -0.9403730776264912, 62912000000, 
